company_name,Group,ticker,file_name,date,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,WA_sentiment,Close,D-1,D+1,D-2,D+2,D-3,D+3,D-5,D+5,D-10,D+10,D-15,D+15
Admiral Group,Motor/Personal,ADM.L,20170816_Admiral_Group_PLC-_Earnings_Call_2017-8-16_FS000000002369030677.pdf,2017-08-16,0.0056520840637061115,0.0752268853821226,0.0007946876534152524,0.03550565810216988,0.08899612403658096,0.34656166818603423,0.09306244419570897,0.029464700692400512,0.018386599765029876,0.004141106586428438,0.1252737673233422,0.17693433686346405,0.0012462499434664845,2047.0,-0.06014692378328742,-0.022960429897410845,-0.05537609598523304,-0.040058622374206154,-0.04657661853749418,-0.0268685881778212,-0.059283088235294115,-0.04103566194430874,-0.04479701353243117,-0.05666829506595017,0.013868251609707775,-0.10210063507572056
Admiral Group,Motor/Personal,ADM.L,20180228_Admiral_Group_PLC-_Earnings_Call_2018-2-28_DN000000002403719696.pdf,2018-02-28,0.09784818886934699,0.18977956104326912,0.008191529785289486,0.0016316634325277614,0.08568707284575493,0.03854745654655747,0.02219260540899827,0.0799516217523442,0.04025266656642565,0.02428842718848071,0.07982853423191218,0.3318007121123019,0.0014224808025154185,1843.0,-0.04557224236147074,0.020889853499728703,-0.04705274043433299,0.0010851871947911015,-0.04160166406656266,0.01166576234400434,-0.028465998945703744,0.0198046663049376,-0.02150252190071675,0.031741725447639715,-0.0005422993492407809,0.027129679869777535
Admiral Group,Motor/Personal,ADM.L,20180815_Admiral_Group_PLC-_Earnings_Call_2018-8-15_FS000000002458342349.pdf,2018-08-15,0.07695057540707881,0.14238136449099842,0.031464431145076,0.13317633089555975,0.0630434725722917,0.16660353215371423,0.01294578337862479,0.051516878153022985,0.001400609711773511,0.028195482487786954,0.08184940706519521,0.21047216348524228,0.0022495475390205072,2062.0,0.03203203203203203,-0.005819592628516004,0.02129767211490837,-0.01212415130940834,0.0377453447408153,-0.013579049466537343,0.03436167544519689,0.01212415130940834,0.04829689883070666,0.013094083414161009,0.08440704706810413,-0.016488845780795344
Admiral Group,Motor/Personal,ADM.L,20190814_Admiral_Group_PLC-_Earnings_Call_2019-8-14_DN000000002692873437.pdf,2019-08-14,0.025341235,0.60275435,0.13276709999999997,0.01836294,0.023249052,0.038032714,0.025994685,0.027512589999999996,0.024020603,0.039274618,0.025618904999999997,0.017071202,-0.03206919494344644,2115.0,0.04084645669291338,0.0,0.05014895729890765,0.016548463356973995,0.031204290589956118,0.028368794326241134,0.021245774987928536,0.028368794326241134,-0.023996308260267652,0.002364066193853428,-0.047726249437190456,-0.02269503546099291
Admiral Group,Motor/Personal,ADM.L,20200305_Admiral_Group_PLC-_Earnings_Call_2020-3-5_DN000000002803539244.pdf,2020-03-05,0.042294700090813736,0.004295323793077178,0.041332410454123884,0.12173794588826321,0.17221533089687532,0.0033943658693386326,0.1124108206782047,0.0024554595670199845,0.002143804615308601,0.08357125445809871,0.08235250483465828,0.331796063738876,0.002067921681204225,2238.0,0.026134800550206328,-0.025915996425379804,0.023787740164684355,-0.0840035746201966,0.04579439252336449,-0.07149240393208221,0.025194686211635363,-0.15683646112600536,-0.02610966057441253,-0.032171581769437,-0.03367875647668394,0.03485254691689008
Admiral Group,Motor/Personal,ADM.L,20200812_Admiral_Group_PLC-_Earnings_Call_2020-8-12_RT000000002885502491.pdf,2020-08-12,0.03036105911034297,0.18136170879765354,0.06267796586650565,0.024293784798006153,0.09673500766210777,0.2036522886892837,0.18413551679448728,0.10321034440377747,0.018896107885812263,0.054316053749492346,0.03350423403525639,0.006855906866501522,0.0024767237020578855,2708.0,0.07247524752475247,-0.007016248153618907,0.06782334384858044,-0.007385524372230428,0.0746031746031746,0.0014771048744460858,0.08667736757624397,-0.0103397341211226,0.12692467748647523,-0.019202363367799114,0.14069081718618365,-0.051698670605613
Admiral Group,Motor/Personal,ADM.L,20210304_Admiral_Group_PLC-_Earnings_Call_2021-3-4_DN000000002952054801.pdf,2021-03-04,0.06826583598970053,0.1799743439195123,0.011165899899801407,0.03377400903534704,0.07753356967480322,0.1695249749666245,0.059150998977009955,0.08749735225617535,0.05021378855896243,0.05513162232871789,0.053810561816153346,0.15395704094501989,0.006545156384484383,3063.0,-0.02669208770257388,-0.03395364022200457,-0.0428125,-0.04276852758733268,-0.020466901183242726,-0.037544890630101205,-0.014161570646926296,-0.04080966372837088,0.0036041939711664484,-0.024812275546849494,0.02716297786720322,-0.02415932092719556
Admiral Group,Motor/Personal,ADM.L,20210811_Admiral_Group_PLC-_Earnings_Call_2021-8-11_DN000000002962315297.pdf,2021-08-11,0.09352054426150447,0.13188717843141526,0.02521868359171981,0.00823962271135684,0.07085328611255436,0.17677595591298734,0.021579878164292913,0.03760608287780288,0.029981231700965314,0.04477339812348582,0.035002695431260805,0.3245614409710826,0.008982755579077357,3584.0,0.03914178022615251,0.008091517857142858,0.05102639296187683,0.006696428571428571,0.05102639296187683,0.010044642857142858,0.05010254907705831,0.022321428571428572,0.06921241050119331,0.018136160714285716,0.0870488322717622,-0.026785714285714284
DIRECT LINE,Motor/Personal,DLG.L,20140226_DIRECT_LINE_INSU-_Earnings_Call_2014-2-26_SD000000002797425799.pdf,2014-02-26,0.0994675857806531,0.13061320642368993,0.03588532887135498,0.08208330583923541,0.1114064262423981,0.20886193235664252,0.030497479031343897,0.014305778447041565,0.0009575503600076328,0.0398328809116038,0.015157534074278646,0.23093101956724,0.000572131349650637,286.9089050292969,0.007662751885382304,-0.019011254776001654,0.00228646445452359,0.0057034934362651816,0.008435566699575276,-0.006463696856361547,0.017014771730081226,0.009125525677952644,0.019379686941933913,-0.03079829017518716,0.018195635573069704,-0.04372610935505457
DIRECT LINE,Motor/Personal,DLG.L,20140502_DIRECT_LINE_INSU-_Sales_Results_Call_2014-5-6_FS000000002140834525.pdf,2014-05-02,0.07010682012481381,0.12146955725088661,0.03833752052312097,0.03192662884172302,0.14197268334964666,0.3171412919637604,0.04666409971226837,0.05586651159952245,0.0331272867165659,0.01947998412474503,0.08389387748005081,0.0400137226105851,0.004889930019449083,271.6361999511719,0.004842698382199841,0.0,-0.005193883797244063,-0.0024095113175803774,0.012195045677405562,0.0020082069660907935,0.03233834163617446,0.0020082069660907935,0.05553197668454827,-0.026907726400759467,0.06683818107234858,-0.01686736565376265
DIRECT LINE,Motor/Personal,DLG.L,20140801_DIRECT_LINE_INSU-_Earnings_Call_2014-8-1_FS000000002435732584.pdf,2014-08-01,0.06664054967809087,0.0529077797292056,0.04900727641614308,0.05380211523426712,0.0007858193986456852,0.26179040053183683,0.014174544170824678,0.04289329086351098,0.0839074962460221,0.18136793625619393,0.0016970557571937524,0.19102578893484826,0.00037508304809641147,326.6180114746094,0.05052639596743694,0.015364089855015861,0.04175368534823436,0.016032150635279085,0.03170213584307852,-0.0050098952415292,0.04320573338131555,-0.021710106657071508,0.053854336450370535,-0.06980637169276044,0.07930790333018124,-0.040414220108181
DIRECT LINE,Motor/Personal,DLG.L,20141031_DIRECT_LINE_INSU-_Sales_Results_Call_2014-10-31_FS000000002179657956.pdf,2014-10-31,0.06256596353947205,0.1066695505189499,0.03811425779400978,0.024313093120868236,0.03506310051653461,0.2351321726317913,0.03544932251781602,0.030724759849541133,0.04975612199016249,0.10949724121991226,0.04416291561489393,0.22855149889909798,0.005212405726016132,301.0906982421875,-0.019538201692022895,-0.005434546844054514,-0.010398194228013217,0.006884353962137168,-0.010752921049958675,0.012318900806191682,-0.0018084756042964323,-0.01739109722748714,0.04308373720625626,0.015941999606735764,0.0,0.03115970379499987
DIRECT LINE,Motor/Personal,DLG.L,20150303_DIRECT_LINE_INSU-_Earnings_Call_2015-3-3_FS000000002421837526.pdf,2015-03-03,0.008909894960314541,0.04840918728874564,0.005118925061892922,0.006456349524781951,0.008174290374972668,0.016571520068253416,0.009139645754180805,0.009673336354742833,0.2365064862122027,0.5676710881501121,0.044786995764093264,0.03858230817931504,0.008446643613187454,358.25439453125,-0.006353968919825283,0.012789285203181115,0.0030542911226643164,0.038672218398402625,0.007362002463297037,0.04049941734075684,-0.007554965086871742,0.011875685732004006,0.03270452080495018,-0.021010998970976073,0.03596227383485925,0.007917010242536169
DIRECT LINE,Motor/Personal,DLG.L,20150506_DIRECT_LINE_INSU-_Sales_Results_Call_2015-5-6_FS000000002209596861.pdf,2015-05-06,0.1119525200046315,0.038626200421518556,0.06845118096732558,0.12812217882065613,0.01156733120709348,0.32398685362761903,0.16866832621861103,0.02576438747428733,0.050163227740814394,0.02078861389195123,0.04627689524945818,0.005632271039921303,0.006660868488307946,345.2726135253906,0.007961941192339204,0.0028434951612146234,-0.004716775730412752,0.017377219317877588,-0.00814766098071752,0.021168752435611685,-0.02163813776042948,0.011058174228799936,-0.02943872135191526,0.0328592465917788,-0.039453663516264496,0.06477080877466315
DIRECT LINE,Motor/Personal,DLG.L,20151103_DIRECT_LINE_INSU-_Sales_Results_Call_2015-11-3_FS000000002238303591.pdf,2015-11-03,0.032852558575779914,0.026435949674837946,0.03329061174967036,0.09521485538600259,0.10263114456446581,0.32733762476446604,0.14501078422959227,0.03271377634369641,0.053429051918039115,0.09453985995295319,0.04319184845643273,0.013351929995018767,0.00634249833084647,394.79998779296875,0.008429087593789911,0.0,0.0010141833232111023,-0.009118479476309685,-0.003533630416273001,0.005319164560402313,0.007142826002471301,0.0005066165481649799,0.02705513543604531,0.02380958638476916,0.052799967447916665,0.02026342514527929
DIRECT LINE,Motor/Personal,DLG.L,20160301_DIRECT_LINE_INSU-_Earnings_Call_2016-3-1_FS000000002421805738.pdf,2016-03-01,0.19330485695687416,0.10020303437879262,0.0033860136111452943,0.004270679187559641,0.005407045149634323,0.1788262002685924,0.1960607154816425,0.05635133228178252,0.21312046706128993,0.039141169154007706,0.005958203052889487,0.003970259140511762,-0.000564940527728141,409.6000061035156,0.05404014325827365,-0.004394575887999298,0.05349799116151884,-0.025878920765535225,0.06583403360443658,-0.026611312827299345,0.08589605739116786,-0.04296876426087671,0.11973761556092863,-0.10693363686004823,0.17296675768921466,-0.07177732777927327
DIRECT LINE,Motor/Personal,DLG.L,20160504_DIRECT_LINE_INSU-_Sales_Results_Call_2016-5-4_FS000000002273284272.pdf,2016-05-04,0.1179122090507952,0.06762758493219818,0.013878904042923655,0.026848242437619994,0.07852329580909226,0.40420995075209115,0.059614291773352,0.06239129860760495,0.08043602769537442,0.04358734259615745,0.03254435860192999,0.012426477353888656,0.0031926457473050638,371.0,0.007331013566443556,0.0032345342507580865,0.025145084987535354,0.016172506738544475,0.033138383999509136,0.02425876010781671,0.06456241032998565,0.021024225857058626,0.032276033112167216,-0.0037735684541357816,0.019791128226009265,-0.0024258595592570754
DIRECT LINE,Motor/Personal,DLG.L,20160802_DIRECT_LINE_INSU-_Earnings_Call_2016-8-2_FS000000002421803980.pdf,2016-08-02,0.10186174,0.29957106999999994,0.023470846999999996,0.0017172768999999999,0.057447474,0.20254046999999997,0.0024309873,0.04679154199999999,0.0022463738,0.0036729084999999996,0.046614449999999995,0.21163484,0.002218130650542251,399.8999938964844,0.12616160806234697,-0.022255548968045675,0.14191884625084333,-0.014503595602629838,0.1494682406216779,-0.012253048190225171,0.16317628881737545,-0.019004766740463905,0.16216212381054837,-0.06401602024065618,0.15578032918059068,-0.0675168802502884
DIRECT LINE,Motor/Personal,DLG.L,20161108_DIRECT_LINE_INSU-_Sales_Results_Call_2016-11-8_FS000000002315404135.pdf,2016-11-08,0.09807783207369092,0.12320316466956989,0.0031424215067773786,0.05393098825806236,0.04683447613002534,0.2342018621095458,0.17988230691374743,0.0888978525617941,0.09386764295413629,0.05359744389723782,0.007263142484139456,0.017100864018255,0.0056760298004849335,353.20001220703125,0.00943131857133774,0.029728198293054797,0.024956488540897583,0.01925251290473591,0.0005666068187854108,0.006794999472077022,0.0036942834131713314,0.003680599513135778,0.005408552462524535,0.007927484983572177,-0.01588181049425468,-0.003114399958941244
DIRECT LINE,Motor/Personal,DLG.L,20170307_DIRECT_LINE_INSU-_Earnings_Call_2017-3-7_FS000000002435756914.pdf,2017-03-07,0.028114572432553036,0.015067049550991387,0.014595463487984482,0.0038899114364112516,0.06686854226252241,0.25583097574570024,0.036108752796040325,0.03629216242215913,0.17258346678715222,0.03163551379363278,0.005426978228726097,0.3335866047565212,0.0029333098198277637,338.20001220703125,-0.029276641412581985,-0.007983477556406535,-0.02226071646522624,0.0076876862569298455,-0.02367200298480244,0.020106409070163176,-0.015429367665120087,0.018332292920373305,-0.05662479161218619,0.005322258214073855,-0.05846324968356705,0.0011827140214279953
DIRECT LINE,Motor/Personal,DLG.L,20170503_DIRECT_LINE_INSU-_Sales_Results_Call_2017-5-3_FS000000002352648498.pdf,2017-05-03,0.1852303324966345,0.0780256090880081,0.0720588866280983,0.08806412967878917,0.09155553351206702,0.09902445260690561,0.02748429570278152,0.11708567496378677,0.08704014183458035,0.027135429015171096,0.11583566180976863,0.011459850755825772,0.0028056531310670695,359.20001220703125,0.009839752262822144,0.006681497257581094,0.028636883305924028,-0.007795150933717216,0.038150324297778176,-0.006959910676615125,0.0312949319439584,-0.0025056358114591464,0.058338298958796685,-0.02505567843581445,0.0429733408038192,-0.03285082936953167
DIRECT LINE,Motor/Personal,DLG.L,20171107_DIRECT_LINE_INSU-_Sales_Results_Call_2017-11-7_FS000000002381168089.pdf,2017-11-07,0.061326392423700284,0.0483033326156581,0.008277961821697993,0.02445475799908667,0.04526776745606142,0.24592145012562644,0.08290170194394793,0.18906780624700537,0.04113919157921804,0.05768283587477081,0.015663532516100684,0.17999327645663152,0.006983560042955508,355.8999938964844,-0.030245248238462193,-0.0002809949570966061,-0.02626540657596614,0.0036527629470119996,-0.03576269842523181,-0.0005619041665712724,-0.0425074463052385,0.007586435103498666,-0.044307197289016303,0.002247873909150909,-0.0539607061452601,0.008710329184263151
DIRECT LINE,Motor/Personal,DLG.L,20180227_DIRECT_LINE_INSU-_Earnings_Call_2018-2-27_DN000000002406854729.pdf,2018-02-27,0.014283934163476461,0.44220101825142266,0.008206425652871184,0.07196830703052251,0.013104647415416452,0.29871769545783755,0.014652261032074496,0.015507847704604243,0.044348433646663216,0.022137677529229176,0.014440447392136574,0.040431309674081733,0.019486118296257973,387.8999938964844,-0.0018013695214528125,-0.013147734425787644,-0.000772844670563462,-0.02397522026115463,-0.007674597203484328,-0.0363495909393553,-0.0002577476894732603,-0.031193622825229157,0.005443250829345666,-0.011858742397256108,0.07065969353039114,0.0012889920285315364
DIRECT LINE,Motor/Personal,DLG.L,20180227_DIRECT_LINE_INSU-_Earnings_Call_2018-2-27_SD000000002902637982.pdf,2018-02-27,0.009138167,0.4304878,0.005250072,0.0066217612,0.008383716,0.39735197999999994,0.009373804,0.009921167,0.008661941,0.014162608999999998,0.009238296,0.09140867,0.007774140752864157,387.8999938964844,-0.0018013695214528125,-0.013147734425787644,-0.000772844670563462,-0.02397522026115463,-0.007674597203484328,-0.0363495909393553,-0.0002577476894732603,-0.031193622825229157,0.005443250829345666,-0.011858742397256108,0.07065969353039114,0.0012889920285315364
DIRECT LINE,Motor/Personal,DLG.L,20180502_DIRECT_LINE_INSU-_Sales_Results_Call_2018-5-2_FS000000002424994470.pdf,2018-05-02,0.17522066263983865,0.13195956546545132,0.01992080862991599,0.025656773995104767,0.08780388823254752,0.19893911213469295,0.04296839303097762,0.03653104448427162,0.08310226190701622,0.012226006575640635,0.019581311082090273,0.16609017708928758,0.0035302431029237127,365.79998779296875,-0.027903269573787096,-0.006287555685404972,-0.022709057646834563,-0.001366867186127366,-0.02140181985353848,0.008747983361996054,-0.02375239958397709,0.021049788037142348,-0.012952018973270439,0.024603609350292585,0.03508770263339761,0.01339536516561001
DIRECT LINE,Motor/Personal,DLG.L,20180801_DIRECT_LINE_INSU-_Earnings_Call_2018-8-1_FS000000002456520850.pdf,2018-08-01,0.15908558859679084,0.21762326523325176,0.0010434722840330353,0.0013161009319950874,0.002336115912019024,0.15921000735376067,0.0020305350124501854,0.04251485270942998,0.0017215945202855025,0.04271224783057808,0.1337308343344258,0.23667540657058647,0.0009547958087771205,338.5,-0.015702221553716575,-0.009748856109213442,0.016211329323141017,-0.0038404366114290988,0.020192924814728494,-0.006203858503738922,0.022967682815651966,-0.012703065858105614,-0.0134071874721208,-0.012703065858105614,0.012866509981767985,-0.015657275606997784
DIRECT LINE,Motor/Personal,DLG.L,20181106_DIRECT_LINE_INSU-_Earnings_Call_2018-11-6_SD000000002879342826.pdf,2018-11-06,0.015581347472535265,0.13311560755752622,0.008382991045660705,0.021402028946565274,0.04743420043158162,0.2051829552160143,0.034687474880983164,0.05527634295885678,0.12601589080687955,0.03244008684379963,0.06263159383019276,0.2578494829080473,0.005278924783418347,322.70001220703125,0.014779912600727202,-0.012705317472641517,-0.007992547443906475,-0.0009297127338018054,-0.010729613332382816,0.007747133267525572,-0.003397083469443496,0.004338375715914742,-0.007076885516826923,-0.026030443434484237,-0.012545825394996275,0.020762260415269795
DIRECT LINE,Motor/Personal,DLG.L,20181106_DIRECT_LINE_INSU-_Sales_Results_Call_2018-11-6_FS000000002500725346.pdf,2018-11-06,0.04720964698304946,0.08591089065649468,0.005160629404968773,0.05832519776749448,0.09433153342451231,0.19890785930611807,0.23034234583943408,0.05623846949394246,0.14902586746022783,0.04320257326583546,0.022947136279492332,0.008397838204139576,0.005693817835520025,322.70001220703125,0.014779912600727202,-0.012705317472641517,-0.007992547443906475,-0.0009297127338018054,-0.010729613332382816,0.007747133267525572,-0.003397083469443496,0.004338375715914742,-0.007076885516826923,-0.026030443434484237,-0.012545825394996275,0.020762260415269795
DIRECT LINE,Motor/Personal,DLG.L,20190731_DIRECT_LINE_INSU-_Earnings_Call_2019-7-31_RT000000002897827992.pdf,2019-07-31,0.0015203628022253247,0.10385393737859397,0.0046505592966011875,0.004777412456102446,0.05711036330116111,0.36904893812325723,0.05220927402096538,0.04866962252188438,0.002137431121160563,0.05876911459662083,0.0021892199604103264,0.2950638064658015,0.0010887790669016338,322.3999938964844,-0.004631059056084413,-0.0034119296660682103,-0.020953520049391584,-0.011786562856415076,-0.010435831871930328,-0.03877171289281562,-0.025981891551406722,-0.04807692398709137,-0.04247109531363495,-0.08126545342884023,-0.04896756962688975,-0.09305211094275749
DIRECT LINE,Motor/Personal,DLG.L,20200303_DIRECT_LINE_INSU-_Earnings_Call_2020-3-3_RT000000002802387801.pdf,2020-03-03,0.09954142618737477,0.1806131389271792,0.059914734056792145,0.02217814979654944,0.08789214304714084,0.24779937602720484,0.09685212390292161,0.09266501287338855,0.006839919136819125,0.0997707393503786,0.0010267608177169899,0.004906532402937861,0.0008140351662174897,324.0,0.0377962438551852,0.0030864197530864196,0.05537459283387622,-0.01141979076244213,0.03514376996805112,-0.034567938910590276,0.016311205790911696,-0.0941358024691358,-0.05923343280492613,-0.19567899350766782,-0.056493867912916655,-0.24907406465506848
DIRECT LINE,Motor/Personal,DLG.L,20200804_DIRECT_LINE_INSU-_Earnings_Call_2020-8-4_DN000000002879462576.pdf,2020-08-04,0.0262811082297385,0.16408460178072695,0.037350064723354295,0.028534578331455198,0.016397264656961456,0.10350247365253178,0.0757628955019783,0.046334688898502785,0.05177335070810672,0.15976578917565776,0.040945491582834996,0.24926769163412946,0.004586792604179201,324.0,0.053315973898145304,0.03024687590422454,0.09311743141652942,0.01759263026861497,0.08907563025210084,0.03055553671754437,0.09756093022371079,0.045370408046392745,0.09496453762464739,-0.04598763548297646,0.1069353826019993,-0.0787037037037037
DIRECT LINE,Motor/Personal,DLG.L,20201110_DIRECT_LINE_INSU-_Sales_Results_Call_2020-11-10_RT000000002932167316.pdf,2020-11-10,0.03564709410079797,0.034323555793941744,0.013290027551776471,0.03503737607577699,0.11478093264811019,0.30633449239530547,0.16498748068685162,0.11614788099091096,0.08560018391126727,0.054644744705914836,0.03532055029978132,0.003885688165465947,0.0037132452579802066,285.0,-0.02196291705743096,0.028070175438596492,0.008849557522123894,0.0168420624314693,0.02776780579153885,0.02631578947368421,0.03976648542053634,0.03298243472450658,0.04702419992264097,0.07754388106496711,0.016042780748663103,0.06912284984923246
DIRECT LINE,Motor/Personal,DLG.L,20210308_DIRECT_LINE_INSU-_Earnings_Call_2021-3-8_RT000000002953441078.pdf,2021-03-08,0.058018624771728165,0.08078597141074831,0.010971665290243243,0.09299764860417828,0.01996411427916582,0.20429736505912943,0.07919328144417466,0.03702597099800709,0.07847921493868755,0.06517506887973713,0.010373446871332874,0.26271763476342963,0.0076563612519430484,314.5,-0.018414463198743253,0.01621623562326113,-0.03704839521552408,-0.0019078095501291732,-0.03969465648854962,0.001589825119236884,-0.030517860920932848,-0.011128775834658187,0.005434821845825735,-0.02384737678855326,-0.0028535000440734213,-0.012718600953895072
DIRECT LINE,Motor/Personal,DLG.L,20210505_DIRECT_LINE_INSU-_Sales_Results_Call_2021-5-5_DN000000002956345594.pdf,2021-05-05,0.020116944330501846,0.06264804881190211,0.009835323354108937,0.05444445729592724,0.08875165351502484,0.37797836694961157,0.14695860620014953,0.055849646871382594,0.07647437593241764,0.06404026979680046,0.03056728327482104,0.012335009369288472,0.008211102137457424,286.1000061035156,-0.003135867235137195,0.018874497662647968,0.0035075411385186526,0.02271932842129404,-0.0013961392547447644,0.027263151438544842,-0.025212926393473167,0.015029666904001898,-0.039932865424444214,0.020272588847377447,-0.050132820357047546,0.030408883271066167
